Year,Month,State,Homicides
2006,2,Rhode Island,3
2006,3,Rhode Island,2
2006,4,Rhode Island,5
2006,5,Rhode Island,2
2006,6,Rhode Island,3
2006,7,Rhode Island,3
2006,8,Rhode Island,7
2006,9,Rhode Island,3
2006,10,Rhode Island,5
2006,11,Rhode Island,2
2006,12,Rhode Island,2
2007,1,Rhode Island,1
2007,2,Rhode Island,1
2007,3,Rhode Island,1
2007,4,Rhode Island,2
2007,5,Rhode Island,2
2007,6,Rhode Island,3
2007,7,Rhode Island,3
2007,8,Rhode Island,2
2007,9,Rhode Island,1
2007,10,Rhode Island,3
2007,11,Rhode Island,3
2007,12,Rhode Island,1
2008,1,Rhode Island,1
2008,2,Rhode Island,2
2008,3,Rhode Island,4
2008,4,Rhode Island,3
2008,5,Rhode Island,1
2008,6,Rhode Island,6
2008,7,Rhode Island,3
2008,8,Rhode Island,6
2008,9,Rhode Island,0
2008,10,Rhode Island,1
2008,11,Rhode Island,1
2008,12,Rhode Island,1
2009,1,Rhode Island,2
2009,2,Rhode Island,2
2009,3,Rhode Island,5
2009,4,Rhode Island,2
2009,5,Rhode Island,2
2009,6,Rhode Island,0
2009,7,Rhode Island,4
2009,8,Rhode Island,2
2009,9,Rhode Island,2
2009,10,Rhode Island,3
2009,11,Rhode Island,2
2009,12,Rhode Island,4
2010,1,Rhode Island,2
2010,2,Rhode Island,0
2010,3,Rhode Island,1
2010,4,Rhode Island,5
2010,5,Rhode Island,3
2010,6,Rhode Island,2
2010,7,Rhode Island,3
2010,8,Rhode Island,1
2010,9,Rhode Island,3
2010,10,Rhode Island,1
2010,11,Rhode Island,2
2010,12,Rhode Island,4
2011,1,Rhode Island,1
2011,2,Rhode Island,0
2011,3,Rhode Island,1
2011,4,Rhode Island,1
2011,5,Rhode Island,3
2011,6,Rhode Island,1
2011,7,Rhode Island,0
2011,8,Rhode Island,2
2011,9,Rhode Island,0
2011,10,Rhode Island,5
2011,11,Rhode Island,3
2011,12,Rhode Island,2
2012,1,Rhode Island,4
2012,2,Rhode Island,3
2012,3,Rhode Island,0
2012,4,Rhode Island,0
2012,5,Rhode Island,1
2012,6,Rhode Island,6
2012,7,Rhode Island,6
2012,8,Rhode Island,1
2012,9,Rhode Island,1
2012,10,Rhode Island,5
2012,11,Rhode Island,1
2012,12,Rhode Island,2
2013,1,Rhode Island,1
2013,2,Rhode Island,1
2013,3,Rhode Island,4
2013,4,Rhode Island,3
2013,5,Rhode Island,3
2013,6,Rhode Island,3
2013,7,Rhode Island,8
2013,8,Rhode Island,3
2013,9,Rhode Island,0
2013,10,Rhode Island,0
2013,11,Rhode Island,3
2013,12,Rhode Island,2
2014,1,Rhode Island,2
2014,2,Rhode Island,1
2014,3,Rhode Island,3
2014,4,Rhode Island,1
2014,5,Rhode Island,3
2014,6,Rhode Island,2
2014,7,Rhode Island,2
2014,8,Rhode Island,2
2014,9,Rhode Island,1
2014,10,Rhode Island,2
2014,11,Rhode Island,2
2014,12,Rhode Island,5
2015,1,Rhode Island,1
2015,2,Rhode Island,2
2015,3,Rhode Island,1
2015,4,Rhode Island,1
2015,5,Rhode Island,6
2015,6,Rhode Island,0
2015,7,Rhode Island,2
2015,8,Rhode Island,5
2015,9,Rhode Island,4
2015,10,Rhode Island,2
2015,11,Rhode Island,2
2015,12,Rhode Island,2
2016,1,Rhode Island,0
2016,2,Rhode Island,1
2016,3,Rhode Island,4
2016,4,Rhode Island,0
2016,5,Rhode Island,4
2016,6,Rhode Island,2
2016,7,Rhode Island,4
2016,8,Rhode Island,1
2016,9,Rhode Island,1
2016,10,Rhode Island,1
2016,11,Rhode Island,3
2016,12,Rhode Island,3
2017,1,Rhode Island,0
2017,2,Rhode Island,1
2017,3,Rhode Island,0
2017,4,Rhode Island,1
2017,5,Rhode Island,2
2017,6,Rhode Island,2
2017,7,Rhode Island,4
2017,8,Rhode Island,0
2017,9,Rhode Island,0
2017,10,Rhode Island,2
2017,11,Rhode Island,6
2017,12,Rhode Island,1
2018,1,Rhode Island,4
2018,2,Rhode Island,1
2018,3,Rhode Island,1
2018,4,Rhode Island,2
2018,5,Rhode Island,0
2018,6,Rhode Island,1
2018,7,Rhode Island,1
2018,8,Rhode Island,1
2018,9,Rhode Island,3
2018,10,Rhode Island,1
2018,11,Rhode Island,0
2018,12,Rhode Island,1
2019,1,Rhode Island,3
2019,2,Rhode Island,0
2019,3,Rhode Island,3
2019,4,Rhode Island,1
2019,5,Rhode Island,1
2019,6,Rhode Island,5
2019,7,Rhode Island,1
2019,8,Rhode Island,4
2019,9,Rhode Island,0
2019,10,Rhode Island,1
2019,11,Rhode Island,1
2019,12,Rhode Island,2
2020,1,Rhode Island,1
2020,2,Rhode Island,1
2020,3,Rhode Island,1
2020,4,Rhode Island,2
2020,5,Rhode Island,0
2020,6,Rhode Island,3
2020,7,Rhode Island,1
2020,8,Rhode Island,6
2020,9,Rhode Island,4
2020,10,Rhode Island,6
2020,11,Rhode Island,1
2020,12,Rhode Island,3
1999,1,South Carolina,28
1999,2,South Carolina,17
1999,3,South Carolina,17
1999,4,South Carolina,24
1999,5,South Carolina,30
1999,6,South Carolina,29
1999,7,South Carolina,29
1999,8,South Carolina,25
1999,9,South Carolina,27
1999,10,South Carolina,24
1999,11,South Carolina,24
1999,12,South Carolina,37
2000,1,South Carolina,16
2000,2,South Carolina,21
2000,3,South Carolina,33
2000,4,South Carolina,14
2000,5,South Carolina,34
2000,6,South Carolina,32
2000,7,South Carolina,21
2000,8,South Carolina,27
2000,9,South Carolina,31
2000,10,South Carolina,29
2000,11,South Carolina,26
2000,12,South Carolina,40
2001,1,South Carolina,30
2001,2,South Carolina,22
2001,3,South Carolina,21
2001,4,South Carolina,38
2001,5,South Carolina,33
2001,6,South Carolina,28
2001,7,South Carolina,25
2001,8,South Carolina,28
2001,9,South Carolina,20
2001,10,South Carolina,37
2001,11,South Carolina,28
2001,12,South Carolina,38
2002,1,South Carolina,27
2002,2,South Carolina,23
2002,3,South Carolina,22
2002,4,South Carolina,22
2002,5,South Carolina,22
2002,6,South Carolina,43
2002,7,South Carolina,30
2002,8,South Carolina,28
2002,9,South Carolina,31
2002,10,South Carolina,25
2002,11,South Carolina,24
2002,12,South Carolina,29
2003,1,South Carolina,33
2003,2,South Carolina,18
2003,3,South Carolina,32
2003,4,South Carolina,26
2003,5,South Carolina,27
2003,6,South Carolina,18
2003,7,South Carolina,31
2003,8,South Carolina,32
2003,9,South Carolina,26
2003,10,South Carolina,22
2003,11,South Carolina,27
2003,12,South Carolina,33
2004,1,South Carolina,19
2004,2,South Carolina,24
2004,3,South Carolina,25
2004,4,South Carolina,21
2004,5,South Carolina,30
2004,6,South Carolina,24
2004,7,South Carolina,25
2004,8,South Carolina,34
2004,9,South Carolina,34
2004,10,South Carolina,32
2004,11,South Carolina,27
2004,12,South Carolina,26
2005,1,South Carolina,23
2005,2,South Carolina,28
2005,3,South Carolina,25
2005,4,South Carolina,25
2005,5,South Carolina,28
2005,6,South Carolina,27
2005,7,South Carolina,37
2005,8,South Carolina,35
2005,9,South Carolina,31
2005,10,South Carolina,22
2005,11,South Carolina,23
2005,12,South Carolina,28
2006,1,South Carolina,29
2006,2,South Carolina,26
2006,3,South Carolina,25
2006,4,South Carolina,32
2006,5,South Carolina,31
2006,6,South Carolina,25
2006,7,South Carolina,33
2006,8,South Carolina,38
2006,9,South Carolina,40
2006,10,South Carolina,35
2006,11,South Carolina,37
2006,12,South Carolina,37
2007,1,South Carolina,29
2007,2,South Carolina,28
2007,3,South Carolina,24
2007,4,South Carolina,26
2007,5,South Carolina,35
2007,6,South Carolina,38
2007,7,South Carolina,31
2007,8,South Carolina,34
2007,9,South Carolina,34
2007,10,South Carolina,28
2007,11,South Carolina,34
2007,12,South Carolina,32
2008,1,South Carolina,31
2008,2,South Carolina,19
2008,3,South Carolina,26
2008,4,South Carolina,32
2008,5,South Carolina,29
2008,6,South Carolina,22
2008,7,South Carolina,36
2008,8,South Carolina,34
2008,9,South Carolina,43
2008,10,South Carolina,30
2008,11,South Carolina,24
2008,12,South Carolina,28
2009,1,South Carolina,36
2009,2,South Carolina,22
2009,3,South Carolina,27
2009,4,South Carolina,32
2009,5,South Carolina,33
2009,6,South Carolina,28
2009,7,South Carolina,27
2009,8,South Carolina,28
2009,9,South Carolina,23
2009,10,South Carolina,37
2009,11,South Carolina,30
2009,12,South Carolina,22
2010,1,South Carolina,27
2010,2,South Carolina,18
2010,3,South Carolina,16
2010,4,South Carolina,25
2010,5,South Carolina,28
2010,6,South Carolina,25
2010,7,South Carolina,23
2010,8,South Carolina,24
2010,9,South Carolina,32
2010,10,South Carolina,34
2010,11,South Carolina,34
2010,12,South Carolina,34
2011,1,South Carolina,32
2011,2,South Carolina,10
2011,3,South Carolina,24
2011,4,South Carolina,45
2011,5,South Carolina,41
2011,6,South Carolina,30
2011,7,South Carolina,39
2011,8,South Carolina,20
2011,9,South Carolina,22
2011,10,South Carolina,31
2011,11,South Carolina,26
2011,12,South Carolina,32
2012,1,South Carolina,30
2012,2,South Carolina,26
2012,3,South Carolina,35
2012,4,South Carolina,39
2012,5,South Carolina,33
2012,6,South Carolina,28
2012,7,South Carolina,35
2012,8,South Carolina,32
2012,9,South Carolina,33
2012,10,South Carolina,24
2012,11,South Carolina,27
2012,12,South Carolina,27
2013,1,South Carolina,22
2013,2,South Carolina,27
2013,3,South Carolina,22
2013,4,South Carolina,23
2013,5,South Carolina,28
2013,6,South Carolina,24
2013,7,South Carolina,26
2013,8,South Carolina,28
2013,9,South Carolina,26
2013,10,South Carolina,26
2013,11,South Carolina,29
2013,12,South Carolina,34
2014,1,South Carolina,28
2014,2,South Carolina,26
2014,3,South Carolina,33
2014,4,South Carolina,31
2014,5,South Carolina,30
2014,6,South Carolina,30
2014,7,South Carolina,28
2014,8,South Carolina,28
2014,9,South Carolina,31
2014,10,South Carolina,23
2014,11,South Carolina,41
2014,12,South Carolina,30
2015,1,South Carolina,30
2015,2,South Carolina,25
2015,3,South Carolina,39
2015,4,South Carolina,33
2015,5,South Carolina,31
2015,6,South Carolina,38
2015,7,South Carolina,50
2015,8,South Carolina,51
2015,9,South Carolina,23
2015,10,South Carolina,42
2015,11,South Carolina,43
2015,12,South Carolina,39
2016,1,South Carolina,30
2016,2,South Carolina,25
2016,3,South Carolina,41
2016,4,South Carolina,28
2016,5,South Carolina,44
2016,6,South Carolina,31
2016,7,South Carolina,38
2016,8,South Carolina,30
2016,9,South Carolina,43
2016,10,South Carolina,40
2016,11,South Carolina,45
2016,12,South Carolina,27
2017,1,South Carolina,32
2017,2,South Carolina,28
2017,3,South Carolina,30
2017,4,South Carolina,34
2017,5,South Carolina,46
2017,6,South Carolina,41
2017,7,South Carolina,38
2017,8,South Carolina,46
2017,9,South Carolina,42
2017,10,South Carolina,31
2017,11,South Carolina,46
2017,12,South Carolina,29
2018,1,South Carolina,42
2018,2,South Carolina,35
2018,3,South Carolina,35
2018,4,South Carolina,42
2018,5,South Carolina,41
2018,6,South Carolina,34
2018,7,South Carolina,38
2018,8,South Carolina,56
2018,9,South Carolina,41
2018,10,South Carolina,35
2018,11,South Carolina,37
2018,12,South Carolina,43
2019,1,South Carolina,46
2019,2,South Carolina,42
2019,3,South Carolina,30
2019,4,South Carolina,30
2019,5,South Carolina,45
2019,6,South Carolina,42
2019,7,South Carolina,40
2019,8,South Carolina,45
2019,9,South Carolina,56
2019,10,South Carolina,46
2019,11,South Carolina,47
2019,12,South Carolina,56
2020,1,South Carolina,45
2020,2,South Carolina,44
2020,3,South Carolina,46
2020,4,South Carolina,53
2020,5,South Carolina,52
2020,6,South Carolina,63
2020,7,South Carolina,56
2020,8,South Carolina,50
2020,9,South Carolina,48
2020,10,South Carolina,52
2020,11,South Carolina,53
2020,12,South Carolina,59
1999,1,South Dakota,2
1999,2,South Dakota,0
1999,3,South Dakota,2
1999,4,South Dakota,5
1999,5,South Dakota,1
1999,6,South Dakota,3
1999,7,South Dakota,2
1999,8,South Dakota,1
1999,9,South Dakota,3
1999,10,South Dakota,1
1999,11,South Dakota,2
1999,12,South Dakota,1
2000,1,South Dakota,2
2000,2,South Dakota,0
2000,3,South Dakota,1
2000,4,South Dakota,1
2000,5,South Dakota,1
2000,6,South Dakota,1
2000,7,South Dakota,1
2000,8,South Dakota,1
2000,9,South Dakota,1
2000,10,South Dakota,1
2000,11,South Dakota,1
2000,12,South Dakota,3
2001,1,South Dakota,1
2001,2,South Dakota,2
2001,3,South Dakota,1
2001,4,South Dakota,1
2001,5,South Dakota,3
2001,6,South Dakota,2
2001,7,South Dakota,2
2001,8,South Dakota,2
2001,9,South Dakota,1
2001,10,South Dakota,1
2001,11,South Dakota,2
2001,12,South Dakota,0
2002,1,South Dakota,4
2002,2,South Dakota,1
2002,3,South Dakota,0
2002,4,South Dakota,0
2002,5,South Dakota,1
2002,6,South Dakota,0
2002,7,South Dakota,1
2002,8,South Dakota,7
2002,9,South Dakota,1
2002,10,South Dakota,1
2002,11,South Dakota,2
2002,12,South Dakota,2
2003,1,South Dakota,2
2003,2,South Dakota,1
2003,3,South Dakota,0
2003,4,South Dakota,1
2003,5,South Dakota,3
2003,6,South Dakota,1
2003,7,South Dakota,2
2003,8,South Dakota,0
2003,9,South Dakota,1
2003,10,South Dakota,0
2003,11,South Dakota,1
2003,12,South Dakota,4
2004,1,South Dakota,1
2004,2,South Dakota,2
2004,3,South Dakota,2
2004,4,South Dakota,0
2004,5,South Dakota,1
2004,6,South Dakota,1
2004,7,South Dakota,3
2004,8,South Dakota,1
2004,9,South Dakota,4
2004,10,South Dakota,3
2004,11,South Dakota,5
2004,12,South Dakota,1
2005,1,South Dakota,2
2005,2,South Dakota,3
2005,3,South Dakota,3
2005,4,South Dakota,3
2005,5,South Dakota,0
2005,6,South Dakota,2
2005,7,South Dakota,2
2005,8,South Dakota,1
2005,9,South Dakota,0
2005,10,South Dakota,3
2005,11,South Dakota,1
2005,12,South Dakota,1
2006,1,South Dakota,0
2006,2,South Dakota,2
2006,3,South Dakota,2
2006,4,South Dakota,3
2006,5,South Dakota,2
2006,6,South Dakota,1
2006,7,South Dakota,2
2006,8,South Dakota,5
2006,9,South Dakota,3
2006,10,South Dakota,1
2006,11,South Dakota,0
2006,12,South Dakota,0
2007,1,South Dakota,3
2007,2,South Dakota,1
2007,3,South Dakota,0
2007,4,South Dakota,0
2007,5,South Dakota,0
2007,6,South Dakota,2
2007,7,South Dakota,1
2007,8,South Dakota,2
2007,9,South Dakota,1
2007,10,South Dakota,1
2007,11,South Dakota,4
2007,12,South Dakota,0
2008,1,South Dakota,0
2008,2,South Dakota,1
2008,3,South Dakota,2
2008,4,South Dakota,2
2008,5,South Dakota,2
2008,6,South Dakota,2
2008,7,South Dakota,0
2008,8,South Dakota,0
2008,9,South Dakota,3
2008,10,South Dakota,1
2008,11,South Dakota,5
2008,12,South Dakota,2
2009,1,South Dakota,4
2009,2,South Dakota,4
2009,3,South Dakota,1
2009,4,South Dakota,3
2009,5,South Dakota,2
2009,6,South Dakota,0
2009,7,South Dakota,2
2009,8,South Dakota,2
2009,9,South Dakota,1
2009,10,South Dakota,1
2009,11,South Dakota,3
2009,12,South Dakota,6
2010,1,South Dakota,0
2010,2,South Dakota,0
2010,3,South Dakota,2
2010,4,South Dakota,3
2010,5,South Dakota,3
2010,6,South Dakota,0
2010,7,South Dakota,1
2010,8,South Dakota,3
2010,9,South Dakota,1
2010,10,South Dakota,1
2010,11,South Dakota,3
2010,12,South Dakota,0
2011,1,South Dakota,2
2011,2,South Dakota,0
2011,3,South Dakota,3
2011,4,South Dakota,3
2011,5,South Dakota,1
2011,6,South Dakota,1
2011,7,South Dakota,1
2011,8,South Dakota,5
2011,9,South Dakota,3
2011,10,South Dakota,3
2011,11,South Dakota,1
2011,12,South Dakota,1
2012,1,South Dakota,1
2012,2,South Dakota,2
2012,3,South Dakota,1
2012,4,South Dakota,2
2012,5,South Dakota,1
2012,6,South Dakota,2
2012,7,South Dakota,1
2012,8,South Dakota,1
2012,9,South Dakota,3
2012,10,South Dakota,1
2012,11,South Dakota,3
2012,12,South Dakota,2
2013,1,South Dakota,2
2013,2,South Dakota,2
2013,3,South Dakota,2
2013,4,South Dakota,1
2013,5,South Dakota,3
2013,6,South Dakota,1
2013,7,South Dakota,0
2013,8,South Dakota,3
2013,9,South Dakota,0
2013,10,South Dakota,2
2013,11,South Dakota,3
2013,12,South Dakota,1
2014,1,South Dakota,0
2014,2,South Dakota,1
2014,3,South Dakota,4
2014,4,South Dakota,1
2014,5,South Dakota,1
2014,6,South Dakota,1
2014,7,South Dakota,2
2014,8,South Dakota,3
2014,9,South Dakota,5
2014,10,South Dakota,1
2014,11,South Dakota,5
2014,12,South Dakota,1
2015,1,South Dakota,2
2015,2,South Dakota,3
2015,3,South Dakota,2
2015,4,South Dakota,3
2015,5,South Dakota,2
2015,6,South Dakota,3
2015,7,South Dakota,2
2015,8,South Dakota,1
2015,9,South Dakota,8
2015,10,South Dakota,4
2015,11,South Dakota,2
2015,12,South Dakota,3
2016,1,South Dakota,3
2016,2,South Dakota,1
2016,3,South Dakota,1
2016,4,South Dakota,5
2016,5,South Dakota,2
2016,6,South Dakota,1
2016,7,South Dakota,3
2016,8,South Dakota,3
2016,9,South Dakota,2
2016,10,South Dakota,5
2016,11,South Dakota,8
2016,12,South Dakota,4
2017,1,South Dakota,5
2017,2,South Dakota,0
2017,3,South Dakota,2
2017,4,South Dakota,1
2017,5,South Dakota,4
2017,6,South Dakota,3
2017,7,South Dakota,3
2017,8,South Dakota,3
2017,9,South Dakota,3
2017,10,South Dakota,5
2017,11,South Dakota,3
2017,12,South Dakota,1
2018,1,South Dakota,4
2018,2,South Dakota,5
2018,3,South Dakota,2
2018,4,South Dakota,2
2018,5,South Dakota,1
2018,6,South Dakota,5
2018,7,South Dakota,1
2018,8,South Dakota,4
2018,9,South Dakota,3
2018,10,South Dakota,2
2018,11,South Dakota,1
2018,12,South Dakota,1
2019,1,South Dakota,3
2019,2,South Dakota,2
2019,3,South Dakota,4
2019,4,South Dakota,3
2019,5,South Dakota,0
2019,6,South Dakota,3
2019,7,South Dakota,2
2019,8,South Dakota,2
2019,9,South Dakota,4
2019,10,South Dakota,4
2019,11,South Dakota,0
2019,12,South Dakota,2
2020,1,South Dakota,7
2020,2,South Dakota,3
2020,3,South Dakota,2
2020,4,South Dakota,1
2020,5,South Dakota,4
2020,6,South Dakota,4
2020,7,South Dakota,2
2020,8,South Dakota,11
2020,9,South Dakota,5
2020,10,South Dakota,2
2020,11,South Dakota,5
2020,12,South Dakota,6
1999,1,Tennessee,35
1999,2,Tennessee,33
1999,3,Tennessee,31
1999,4,Tennessee,32
1999,5,Tennessee,37
1999,6,Tennessee,33
1999,7,Tennessee,46
1999,8,Tennessee,41
1999,9,Tennessee,32
1999,10,Tennessee,39
1999,11,Tennessee,30
1999,12,Tennessee,33
2000,1,Tennessee,41
2000,2,Tennessee,29
2000,3,Tennessee,34
2000,4,Tennessee,34
2000,5,Tennessee,32
2000,6,Tennessee,47
2000,7,Tennessee,38
2000,8,Tennessee,35
2000,9,Tennessee,41
2000,10,Tennessee,46
2000,11,Tennessee,51
2000,12,Tennessee,42
2001,1,Tennessee,37
2001,2,Tennessee,27
2001,3,Tennessee,33
2001,4,Tennessee,34
2001,5,Tennessee,43
2001,6,Tennessee,41
2001,7,Tennessee,49
2001,8,Tennessee,38
2001,9,Tennessee,34
2001,10,Tennessee,43
2001,11,Tennessee,37
2001,12,Tennessee,36
2002,1,Tennessee,37
2002,2,Tennessee,37
2002,3,Tennessee,49
2002,4,Tennessee,30
2002,5,Tennessee,36
2002,6,Tennessee,44
2002,7,Tennessee,41
2002,8,Tennessee,48
2002,9,Tennessee,48
2002,10,Tennessee,26
2002,11,Tennessee,37
2002,12,Tennessee,34
2003,1,Tennessee,30
2003,2,Tennessee,22
2003,3,Tennessee,41
2003,4,Tennessee,32
2003,5,Tennessee,38
2003,6,Tennessee,34
2003,7,Tennessee,54
2003,8,Tennessee,45
2003,9,Tennessee,45
2003,10,Tennessee,35
2003,11,Tennessee,27
2003,12,Tennessee,34
2004,1,Tennessee,34
2004,2,Tennessee,16
2004,3,Tennessee,27
2004,4,Tennessee,29
2004,5,Tennessee,53
2004,6,Tennessee,35
2004,7,Tennessee,38
2004,8,Tennessee,38
2004,9,Tennessee,40
2004,10,Tennessee,35
2004,11,Tennessee,39
2004,12,Tennessee,30
2005,1,Tennessee,32
2005,2,Tennessee,35
2005,3,Tennessee,39
2005,4,Tennessee,35
2005,5,Tennessee,49
2005,6,Tennessee,46
2005,7,Tennessee,62
2005,8,Tennessee,38
2005,9,Tennessee,29
2005,10,Tennessee,45
2005,11,Tennessee,37
2005,12,Tennessee,38
2006,1,Tennessee,38
2006,2,Tennessee,29
2006,3,Tennessee,43
2006,4,Tennessee,50
2006,5,Tennessee,51
2006,6,Tennessee,55
2006,7,Tennessee,39
2006,8,Tennessee,43
2006,9,Tennessee,33
2006,10,Tennessee,37
2006,11,Tennessee,34
2006,12,Tennessee,30
2007,1,Tennessee,47
2007,2,Tennessee,21
2007,3,Tennessee,40
2007,4,Tennessee,37
2007,5,Tennessee,36
2007,6,Tennessee,43
2007,7,Tennessee,52
2007,8,Tennessee,33
2007,9,Tennessee,41
2007,10,Tennessee,45
2007,11,Tennessee,32
2007,12,Tennessee,44
2008,1,Tennessee,44
2008,2,Tennessee,42
2008,3,Tennessee,49
2008,4,Tennessee,38
2008,5,Tennessee,36
2008,6,Tennessee,45
2008,7,Tennessee,47
2008,8,Tennessee,37
2008,9,Tennessee,28
2008,10,Tennessee,24
2008,11,Tennessee,42
2008,12,Tennessee,41
2009,1,Tennessee,35
2009,2,Tennessee,38
2009,3,Tennessee,49
2009,4,Tennessee,34
2009,5,Tennessee,38
2009,6,Tennessee,36
2009,7,Tennessee,60
2009,8,Tennessee,48
2009,9,Tennessee,44
2009,10,Tennessee,41
2009,11,Tennessee,35
2009,12,Tennessee,34
2010,1,Tennessee,34
2010,2,Tennessee,23
2010,3,Tennessee,38
2010,4,Tennessee,37
2010,5,Tennessee,40
2010,6,Tennessee,32
2010,7,Tennessee,45
2010,8,Tennessee,30
2010,9,Tennessee,38
2010,10,Tennessee,34
2010,11,Tennessee,27
2010,12,Tennessee,28
2011,1,Tennessee,40
2011,2,Tennessee,30
2011,3,Tennessee,32
2011,4,Tennessee,36
2011,5,Tennessee,41
2011,6,Tennessee,33
2011,7,Tennessee,39
2011,8,Tennessee,43
2011,9,Tennessee,43
2011,10,Tennessee,42
2011,11,Tennessee,35
2011,12,Tennessee,25
2012,1,Tennessee,39
2012,2,Tennessee,31
2012,3,Tennessee,32
2012,4,Tennessee,49
2012,5,Tennessee,33
2012,6,Tennessee,39
2012,7,Tennessee,34
2012,8,Tennessee,48
2012,9,Tennessee,47
2012,10,Tennessee,47
2012,11,Tennessee,38
2012,12,Tennessee,31
2013,1,Tennessee,37
2013,2,Tennessee,23
2013,3,Tennessee,36
2013,4,Tennessee,32
2013,5,Tennessee,34
2013,6,Tennessee,33
2013,7,Tennessee,37
2013,8,Tennessee,37
2013,9,Tennessee,33
2013,10,Tennessee,32
2013,11,Tennessee,36
2013,12,Tennessee,32
2014,1,Tennessee,28
2014,2,Tennessee,38
2014,3,Tennessee,42
2014,4,Tennessee,37
2014,5,Tennessee,36
2014,6,Tennessee,34
2014,7,Tennessee,39
2014,8,Tennessee,43
2014,9,Tennessee,34
2014,10,Tennessee,27
2014,11,Tennessee,26
2014,12,Tennessee,32
2015,1,Tennessee,33
2015,2,Tennessee,31
2015,3,Tennessee,34
2015,4,Tennessee,36
2015,5,Tennessee,34
2015,6,Tennessee,30
2015,7,Tennessee,34
2015,8,Tennessee,50
2015,9,Tennessee,47
2015,10,Tennessee,48
2015,11,Tennessee,26
2015,12,Tennessee,52
2016,1,Tennessee,47
2016,2,Tennessee,38
2016,3,Tennessee,42
2016,4,Tennessee,37
2016,5,Tennessee,51
2016,6,Tennessee,44
2016,7,Tennessee,56
2016,8,Tennessee,47
2016,9,Tennessee,47
2016,10,Tennessee,51
2016,11,Tennessee,34
2016,12,Tennessee,64
2017,1,Tennessee,48
2017,2,Tennessee,39
2017,3,Tennessee,39
2017,4,Tennessee,52
2017,5,Tennessee,46
2017,6,Tennessee,48
2017,7,Tennessee,49
2017,8,Tennessee,48
2017,9,Tennessee,41
2017,10,Tennessee,47
2017,11,Tennessee,51
2017,12,Tennessee,47
2018,1,Tennessee,57
2018,2,Tennessee,33
2018,3,Tennessee,35
2018,4,Tennessee,40
2018,5,Tennessee,51
2018,6,Tennessee,54
2018,7,Tennessee,64
2018,8,Tennessee,52
2018,9,Tennessee,59
2018,10,Tennessee,57
2018,11,Tennessee,44
2018,12,Tennessee,53
2019,1,Tennessee,49
2019,2,Tennessee,38
2019,3,Tennessee,46
2019,4,Tennessee,59
2019,5,Tennessee,41
2019,6,Tennessee,56
2019,7,Tennessee,49
2019,8,Tennessee,43
2019,9,Tennessee,53
2019,10,Tennessee,51
2019,11,Tennessee,46
2019,12,Tennessee,64
2020,1,Tennessee,49
2020,2,Tennessee,37
2020,3,Tennessee,54
2020,4,Tennessee,56
2020,5,Tennessee,54
2020,6,Tennessee,71
2020,7,Tennessee,66
2020,8,Tennessee,77
2020,9,Tennessee,60
2020,10,Tennessee,65
2020,11,Tennessee,74
2020,12,Tennessee,88
1999,1,Texas,128
1999,2,Texas,100
1999,3,Texas,97
1999,4,Texas,117
1999,5,Texas,118
1999,6,Texas,114
1999,7,Texas,96
1999,8,Texas,105
1999,9,Texas,119
1999,10,Texas,103
1999,11,Texas,95
1999,12,Texas,119
2000,1,Texas,111
2000,2,Texas,95
2000,3,Texas,102
2000,4,Texas,85
2000,5,Texas,106
2000,6,Texas,120
2000,7,Texas,120
2000,8,Texas,129
2000,9,Texas,119
2000,10,Texas,133
2000,11,Texas,86
2000,12,Texas,97
2001,1,Texas,114
2001,2,Texas,87
2001,3,Texas,106
2001,4,Texas,113
2001,5,Texas,116
2001,6,Texas,107
2001,7,Texas,141
2001,8,Texas,125
2001,9,Texas,119
2001,10,Texas,134
2001,11,Texas,109
2001,12,Texas,122
2002,1,Texas,132
2002,2,Texas,99
2002,3,Texas,120
2002,4,Texas,104
2002,5,Texas,116
2002,6,Texas,128
2002,7,Texas,132
2002,8,Texas,135
2002,9,Texas,129
2002,10,Texas,122
2002,11,Texas,91
2002,12,Texas,98
2003,1,Texas,116
2003,2,Texas,106
2003,3,Texas,127
2003,4,Texas,105
2003,5,Texas,149
2003,6,Texas,142
2003,7,Texas,141
2003,8,Texas,127
2003,9,Texas,125
2003,10,Texas,115
2003,11,Texas,119
2003,12,Texas,143
2004,1,Texas,116
2004,2,Texas,81
2004,3,Texas,149
2004,4,Texas,111
2004,5,Texas,127
2004,6,Texas,112
2004,7,Texas,125
2004,8,Texas,129
2004,9,Texas,118
2004,10,Texas,120
2004,11,Texas,104
2004,12,Texas,109
2005,1,Texas,122
2005,2,Texas,112
2005,3,Texas,109
2005,4,Texas,149
2005,5,Texas,121
2005,6,Texas,119
2005,7,Texas,126
2005,8,Texas,126
2005,9,Texas,129
2005,10,Texas,121
2005,11,Texas,134
2005,12,Texas,114
2006,1,Texas,120
2006,2,Texas,96
2006,3,Texas,138
2006,4,Texas,124
2006,5,Texas,131
2006,6,Texas,134
2006,7,Texas,133
2006,8,Texas,132
2006,9,Texas,132
2006,10,Texas,106
2006,11,Texas,94
2006,12,Texas,112
2007,1,Texas,120
2007,2,Texas,122
2007,3,Texas,124
2007,4,Texas,109
2007,5,Texas,129
2007,6,Texas,115
2007,7,Texas,145
2007,8,Texas,135
2007,9,Texas,144
2007,10,Texas,109
2007,11,Texas,97
