Year,Month,State,Suicides
2020,8,Idaho,32
2020,9,Idaho,34
2020,10,Idaho,45
2020,11,Idaho,33
2020,12,Idaho,29
1999,1,Illinois,79
1999,2,Illinois,88
1999,3,Illinois,81
1999,4,Illinois,80
1999,5,Illinois,96
1999,6,Illinois,94
1999,7,Illinois,93
1999,8,Illinois,72
1999,9,Illinois,71
1999,10,Illinois,93
1999,11,Illinois,90
1999,12,Illinois,83
2000,1,Illinois,97
2000,2,Illinois,83
2000,3,Illinois,69
2000,4,Illinois,70
2000,5,Illinois,107
2000,6,Illinois,92
2000,7,Illinois,89
2000,8,Illinois,94
2000,9,Illinois,73
2000,10,Illinois,83
2000,11,Illinois,72
2000,12,Illinois,73
2001,1,Illinois,66
2001,2,Illinois,97
2001,3,Illinois,100
2001,4,Illinois,85
2001,5,Illinois,95
2001,6,Illinois,99
2001,7,Illinois,109
2001,8,Illinois,102
2001,9,Illinois,97
2001,10,Illinois,110
2001,11,Illinois,86
2001,12,Illinois,92
2002,1,Illinois,107
2002,2,Illinois,97
2002,3,Illinois,70
2002,4,Illinois,108
2002,5,Illinois,110
2002,6,Illinois,90
2002,7,Illinois,105
2002,8,Illinois,88
2002,9,Illinois,118
2002,10,Illinois,76
2002,11,Illinois,83
2002,12,Illinois,88
2003,1,Illinois,97
2003,2,Illinois,66
2003,3,Illinois,88
2003,4,Illinois,77
2003,5,Illinois,89
2003,6,Illinois,104
2003,7,Illinois,91
2003,8,Illinois,113
2003,9,Illinois,97
2003,10,Illinois,79
2003,11,Illinois,58
2003,12,Illinois,48
2004,1,Illinois,78
2004,2,Illinois,83
2004,3,Illinois,78
2004,4,Illinois,83
2004,5,Illinois,99
2004,6,Illinois,97
2004,7,Illinois,89
2004,8,Illinois,82
2004,9,Illinois,94
2004,10,Illinois,72
2004,11,Illinois,80
2004,12,Illinois,91
2005,1,Illinois,85
2005,2,Illinois,81
2005,3,Illinois,99
2005,4,Illinois,92
2005,5,Illinois,84
2005,6,Illinois,87
2005,7,Illinois,89
2005,8,Illinois,109
2005,9,Illinois,93
2005,10,Illinois,92
2005,11,Illinois,95
2005,12,Illinois,78
2006,1,Illinois,67
2006,2,Illinois,84
2006,3,Illinois,90
2006,4,Illinois,86
2006,5,Illinois,73
2006,6,Illinois,98
2006,7,Illinois,96
2006,8,Illinois,78
2006,9,Illinois,84
2006,10,Illinois,95
2006,11,Illinois,81
2006,12,Illinois,76
2007,1,Illinois,98
2007,2,Illinois,75
2007,3,Illinois,88
2007,4,Illinois,115
2007,5,Illinois,98
2007,6,Illinois,78
2007,7,Illinois,100
2007,8,Illinois,103
2007,9,Illinois,85
2007,10,Illinois,97
2007,11,Illinois,86
2007,12,Illinois,83
2008,1,Illinois,101
2008,2,Illinois,85
2008,3,Illinois,90
2008,4,Illinois,118
2008,5,Illinois,102
2008,6,Illinois,108
2008,7,Illinois,96
2008,8,Illinois,110
2008,9,Illinois,104
2008,10,Illinois,101
2008,11,Illinois,99
2008,12,Illinois,83
2009,1,Illinois,101
2009,2,Illinois,83
2009,3,Illinois,83
2009,4,Illinois,96
2009,5,Illinois,95
2009,6,Illinois,117
2009,7,Illinois,99
2009,8,Illinois,112
2009,9,Illinois,106
2009,10,Illinois,100
2009,11,Illinois,102
2009,12,Illinois,82
2010,1,Illinois,83
2010,2,Illinois,73
2010,3,Illinois,109
2010,4,Illinois,101
2010,5,Illinois,123
2010,6,Illinois,108
2010,7,Illinois,92
2010,8,Illinois,104
2010,9,Illinois,106
2010,10,Illinois,94
2010,11,Illinois,98
2010,12,Illinois,86
2011,1,Illinois,98
2011,2,Illinois,81
2011,3,Illinois,107
2011,4,Illinois,105
2011,5,Illinois,109
2011,6,Illinois,114
2011,7,Illinois,115
2011,8,Illinois,91
2011,9,Illinois,110
2011,10,Illinois,102
2011,11,Illinois,108
2011,12,Illinois,81
2012,1,Illinois,86
2012,2,Illinois,103
2012,3,Illinois,121
2012,4,Illinois,108
2012,5,Illinois,108
2012,6,Illinois,111
2012,7,Illinois,105
2012,8,Illinois,123
2012,9,Illinois,110
2012,10,Illinois,124
2012,11,Illinois,89
2012,12,Illinois,103
2013,1,Illinois,101
2013,2,Illinois,85
2013,3,Illinois,92
2013,4,Illinois,122
2013,5,Illinois,112
2013,6,Illinois,124
2013,7,Illinois,111
2013,8,Illinois,129
2013,9,Illinois,114
2013,10,Illinois,109
2013,11,Illinois,112
2013,12,Illinois,108
2014,1,Illinois,113
2014,2,Illinois,86
2014,3,Illinois,106
2014,4,Illinois,110
2014,5,Illinois,120
2014,6,Illinois,117
2014,7,Illinois,128
2014,8,Illinois,133
2014,9,Illinois,129
2014,10,Illinois,113
2014,11,Illinois,131
2014,12,Illinois,110
2015,1,Illinois,111
2015,2,Illinois,92
2015,3,Illinois,124
2015,4,Illinois,113
2015,5,Illinois,144
2015,6,Illinois,105
2015,7,Illinois,132
2015,8,Illinois,123
2015,9,Illinois,106
2015,10,Illinois,117
2015,11,Illinois,86
2015,12,Illinois,108
2016,1,Illinois,117
2016,2,Illinois,103
2016,3,Illinois,128
2016,4,Illinois,131
2016,5,Illinois,118
2016,6,Illinois,103
2016,7,Illinois,115
2016,8,Illinois,149
2016,9,Illinois,105
2016,10,Illinois,127
2016,11,Illinois,112
2016,12,Illinois,105
2017,1,Illinois,112
2017,2,Illinois,107
2017,3,Illinois,125
2017,4,Illinois,124
2017,5,Illinois,130
2017,6,Illinois,138
2017,7,Illinois,120
2017,8,Illinois,123
2017,9,Illinois,110
2017,10,Illinois,147
2017,11,Illinois,116
2017,12,Illinois,120
2018,1,Illinois,113
2018,2,Illinois,116
2018,3,Illinois,119
2018,4,Illinois,124
2018,5,Illinois,126
2018,6,Illinois,134
2018,7,Illinois,140
2018,8,Illinois,130
2018,9,Illinois,134
2018,10,Illinois,133
2018,11,Illinois,110
2018,12,Illinois,108
2019,1,Illinois,100
2019,2,Illinois,108
2019,3,Illinois,129
2019,4,Illinois,118
2019,5,Illinois,130
2019,6,Illinois,100
2019,7,Illinois,142
2019,8,Illinois,145
2019,9,Illinois,129
2019,10,Illinois,124
2019,11,Illinois,94
2019,12,Illinois,119
2020,1,Illinois,118
2020,2,Illinois,104
2020,3,Illinois,110
2020,4,Illinois,110
2020,5,Illinois,129
2020,6,Illinois,119
2020,7,Illinois,125
2020,8,Illinois,124
2020,9,Illinois,121
2020,10,Illinois,98
2020,11,Illinois,105
2020,12,Illinois,98
1999,1,Indiana,51
1999,2,Indiana,67
1999,3,Indiana,61
1999,4,Indiana,61
1999,5,Indiana,47
1999,6,Indiana,52
1999,7,Indiana,43
1999,8,Indiana,51
1999,9,Indiana,46
1999,10,Indiana,46
1999,11,Indiana,52
1999,12,Indiana,51
2000,1,Indiana,58
2000,2,Indiana,63
2000,3,Indiana,66
2000,4,Indiana,46
2000,5,Indiana,54
2000,6,Indiana,46
2000,7,Indiana,69
2000,8,Indiana,69
2000,9,Indiana,54
2000,10,Indiana,58
2000,11,Indiana,52
2000,12,Indiana,47
2001,1,Indiana,57
2001,2,Indiana,48
2001,3,Indiana,64
2001,4,Indiana,58
2001,5,Indiana,49
2001,6,Indiana,57
2001,7,Indiana,73
2001,8,Indiana,66
2001,9,Indiana,57
2001,10,Indiana,62
2001,11,Indiana,65
2001,12,Indiana,59
2002,1,Indiana,60
2002,2,Indiana,59
2002,3,Indiana,62
2002,4,Indiana,75
2002,5,Indiana,79
2002,6,Indiana,58
2002,7,Indiana,55
2002,8,Indiana,60
2002,9,Indiana,47
2002,10,Indiana,72
2002,11,Indiana,59
2002,12,Indiana,57
2003,1,Indiana,64
2003,2,Indiana,46
2003,3,Indiana,75
2003,4,Indiana,58
2003,5,Indiana,66
2003,6,Indiana,58
2003,7,Indiana,70
2003,8,Indiana,62
2003,9,Indiana,70
2003,10,Indiana,65
2003,11,Indiana,59
2003,12,Indiana,43
2004,1,Indiana,65
2004,2,Indiana,38
2004,3,Indiana,53
2004,4,Indiana,56
2004,5,Indiana,55
2004,6,Indiana,60
2004,7,Indiana,69
2004,8,Indiana,48
2004,9,Indiana,65
2004,10,Indiana,74
2004,11,Indiana,69
2004,12,Indiana,51
2005,1,Indiana,91
2005,2,Indiana,56
2005,3,Indiana,61
2005,4,Indiana,68
2005,5,Indiana,74
2005,6,Indiana,56
2005,7,Indiana,62
2005,8,Indiana,66
2005,9,Indiana,56
2005,10,Indiana,60
2005,11,Indiana,49
2005,12,Indiana,46
2006,1,Indiana,73
2006,2,Indiana,65
2006,3,Indiana,73
2006,4,Indiana,79
2006,5,Indiana,85
2006,6,Indiana,71
2006,7,Indiana,69
2006,8,Indiana,54
2006,9,Indiana,72
2006,10,Indiana,69
2006,11,Indiana,64
2006,12,Indiana,48
2007,1,Indiana,68
2007,2,Indiana,61
2007,3,Indiana,76
2007,4,Indiana,77
2007,5,Indiana,69
2007,6,Indiana,52
2007,7,Indiana,70
2007,8,Indiana,70
2007,9,Indiana,58
2007,10,Indiana,70
2007,11,Indiana,62
2007,12,Indiana,57
2008,1,Indiana,67
2008,2,Indiana,77
2008,3,Indiana,59
2008,4,Indiana,69
2008,5,Indiana,88
2008,6,Indiana,61
2008,7,Indiana,60
2008,8,Indiana,79
2008,9,Indiana,55
2008,10,Indiana,69
2008,11,Indiana,66
2008,12,Indiana,59
2009,1,Indiana,64
2009,2,Indiana,61
2009,3,Indiana,70
2009,4,Indiana,79
2009,5,Indiana,73
2009,6,Indiana,76
2009,7,Indiana,58
2009,8,Indiana,67
2009,9,Indiana,62
2009,10,Indiana,67
2009,11,Indiana,68
2009,12,Indiana,81
2010,1,Indiana,58
2010,2,Indiana,58
2010,3,Indiana,65
2010,4,Indiana,84
2010,5,Indiana,87
2010,6,Indiana,77
2010,7,Indiana,77
2010,8,Indiana,68
2010,9,Indiana,71
2010,10,Indiana,80
2010,11,Indiana,77
2010,12,Indiana,62
2011,1,Indiana,68
2011,2,Indiana,53
2011,3,Indiana,72
2011,4,Indiana,72
2011,5,Indiana,88
2011,6,Indiana,67
2011,7,Indiana,75
2011,8,Indiana,91
2011,9,Indiana,72
2011,10,Indiana,76
2011,11,Indiana,77
2011,12,Indiana,67
2012,1,Indiana,78
2012,2,Indiana,66
2012,3,Indiana,88
2012,4,Indiana,72
2012,5,Indiana,87
2012,6,Indiana,75
2012,7,Indiana,85
2012,8,Indiana,81
2012,9,Indiana,82
2012,10,Indiana,80
2012,11,Indiana,72
2012,12,Indiana,74
2013,1,Indiana,75
2013,2,Indiana,66
2013,3,Indiana,82
2013,4,Indiana,83
2013,5,Indiana,75
2013,6,Indiana,71
2013,7,Indiana,94
2013,8,Indiana,101
2013,9,Indiana,71
2013,10,Indiana,73
2013,11,Indiana,72
2013,12,Indiana,80
2014,1,Indiana,74
2014,2,Indiana,81
2014,3,Indiana,72
2014,4,Indiana,74
2014,5,Indiana,85
2014,6,Indiana,78
2014,7,Indiana,98
2014,8,Indiana,82
2014,9,Indiana,77
2014,10,Indiana,83
2014,11,Indiana,74
2014,12,Indiana,69
2015,1,Indiana,74
2015,2,Indiana,68
2015,3,Indiana,75
2015,4,Indiana,79
2015,5,Indiana,95
2015,6,Indiana,83
2015,7,Indiana,82
2015,8,Indiana,88
2015,9,Indiana,85
2015,10,Indiana,71
2015,11,Indiana,84
2015,12,Indiana,75
2016,1,Indiana,75
2016,2,Indiana,76
2016,3,Indiana,93
2016,4,Indiana,95
2016,5,Indiana,89
2016,6,Indiana,94
2016,7,Indiana,90
2016,8,Indiana,93
2016,9,Indiana,103
2016,10,Indiana,90
2016,11,Indiana,64
2016,12,Indiana,71
2017,1,Indiana,87
2017,2,Indiana,70
2017,3,Indiana,86
2017,4,Indiana,84
2017,5,Indiana,95
2017,6,Indiana,95
2017,7,Indiana,91
2017,8,Indiana,90
2017,9,Indiana,129
2017,10,Indiana,95
2017,11,Indiana,74
2017,12,Indiana,96
2018,1,Indiana,92
2018,2,Indiana,76
2018,3,Indiana,91
2018,4,Indiana,76
2018,5,Indiana,95
2018,6,Indiana,95
2018,7,Indiana,86
2018,8,Indiana,91
2018,9,Indiana,93
2018,10,Indiana,105
2018,11,Indiana,80
2018,12,Indiana,99
2019,1,Indiana,85
2019,2,Indiana,72
2019,3,Indiana,74
2019,4,Indiana,84
2019,5,Indiana,70
2019,6,Indiana,76
2019,7,Indiana,108
2019,8,Indiana,81
2019,9,Indiana,85
2019,10,Indiana,90
2019,11,Indiana,82
2019,12,Indiana,65
2020,1,Indiana,94
2020,2,Indiana,81
2020,3,Indiana,76
2020,4,Indiana,73
2020,5,Indiana,86
2020,6,Indiana,87
2020,7,Indiana,112
2020,8,Indiana,85
2020,9,Indiana,85
2020,10,Indiana,71
2020,11,Indiana,87
2020,12,Indiana,87
1999,1,Iowa,23
1999,2,Iowa,23
1999,3,Iowa,35
1999,4,Iowa,18
1999,5,Iowa,25
1999,6,Iowa,23
1999,7,Iowa,25
1999,8,Iowa,31
1999,9,Iowa,27
1999,10,Iowa,20
1999,11,Iowa,30
1999,12,Iowa,25
2000,1,Iowa,29
2000,2,Iowa,14
2000,3,Iowa,29
2000,4,Iowa,28
2000,5,Iowa,17
2000,6,Iowa,19
2000,7,Iowa,24
2000,8,Iowa,35
2000,9,Iowa,21
2000,10,Iowa,21
2000,11,Iowa,27
2000,12,Iowa,25
2001,1,Iowa,27
2001,2,Iowa,18
2001,3,Iowa,25
2001,4,Iowa,23
2001,5,Iowa,32
2001,6,Iowa,30
2001,7,Iowa,27
2001,8,Iowa,27
2001,9,Iowa,18
2001,10,Iowa,27
2001,11,Iowa,24
2001,12,Iowa,25
2002,1,Iowa,26
2002,2,Iowa,24
2002,3,Iowa,20
2002,4,Iowa,31
2002,5,Iowa,22
2002,6,Iowa,35
2002,7,Iowa,32
2002,8,Iowa,24
2002,9,Iowa,37
2002,10,Iowa,24
2002,11,Iowa,19
2002,12,Iowa,20
2003,1,Iowa,25
2003,2,Iowa,25
2003,3,Iowa,31
2003,4,Iowa,27
2003,5,Iowa,32
2003,6,Iowa,31
2003,7,Iowa,31
2003,8,Iowa,30
2003,9,Iowa,25
2003,10,Iowa,34
2003,11,Iowa,34
2003,12,Iowa,27
2004,1,Iowa,28
2004,2,Iowa,25
2004,3,Iowa,31
2004,4,Iowa,37
2004,5,Iowa,33
2004,6,Iowa,25
2004,7,Iowa,25
2004,8,Iowa,27
2004,9,Iowa,28
2004,10,Iowa,29
2004,11,Iowa,31
2004,12,Iowa,24
2005,1,Iowa,30
2005,2,Iowa,28
2005,3,Iowa,29
2005,4,Iowa,28
2005,5,Iowa,26
2005,6,Iowa,27
2005,7,Iowa,37
2005,8,Iowa,27
2005,9,Iowa,21
2005,10,Iowa,27
2005,11,Iowa,26
2005,12,Iowa,26
2006,1,Iowa,29
2006,2,Iowa,21
2006,3,Iowa,24
2006,4,Iowa,22
2006,5,Iowa,32
2006,6,Iowa,38
2006,7,Iowa,32
2006,8,Iowa,23
2006,9,Iowa,21
2006,10,Iowa,31
2006,11,Iowa,35
2006,12,Iowa,26
2007,1,Iowa,26
2007,2,Iowa,29
2007,3,Iowa,30
2007,4,Iowa,21
2007,5,Iowa,23
2007,6,Iowa,30
2007,7,Iowa,31
2007,8,Iowa,22
2007,9,Iowa,27
2007,10,Iowa,30
2007,11,Iowa,28
2007,12,Iowa,25
2008,1,Iowa,36
2008,2,Iowa,23
2008,3,Iowa,29
2008,4,Iowa,35
2008,5,Iowa,28
2008,6,Iowa,34
2008,7,Iowa,39
2008,8,Iowa,31
2008,9,Iowa,36
2008,10,Iowa,29
2008,11,Iowa,31
2008,12,Iowa,29
2009,1,Iowa,29
2009,2,Iowa,30
2009,3,Iowa,29
2009,4,Iowa,31
2009,5,Iowa,31
2009,6,Iowa,36
2009,7,Iowa,27
2009,8,Iowa,36
2009,9,Iowa,33
2009,10,Iowa,32
2009,11,Iowa,26
2009,12,Iowa,21
2010,1,Iowa,36
2010,2,Iowa,31
2010,3,Iowa,31
2010,4,Iowa,36
2010,5,Iowa,34
2010,6,Iowa,37
2010,7,Iowa,39
2010,8,Iowa,24
2010,9,Iowa,23
2010,10,Iowa,27
2010,11,Iowa,37
2010,12,Iowa,16
2011,1,Iowa,38
2011,2,Iowa,37
2011,3,Iowa,35
2011,4,Iowa,37
2011,5,Iowa,36
2011,6,Iowa,36
2011,7,Iowa,50
2011,8,Iowa,34
2011,9,Iowa,27
2011,10,Iowa,34
2011,11,Iowa,22
2011,12,Iowa,36
2012,1,Iowa,28
2012,2,Iowa,24
2012,3,Iowa,21
2012,4,Iowa,30
2012,5,Iowa,50
2012,6,Iowa,34
2012,7,Iowa,34
2012,8,Iowa,39
2012,9,Iowa,31
2012,10,Iowa,26
2012,11,Iowa,32
2012,12,Iowa,34
2013,1,Iowa,42
2013,2,Iowa,34
2013,3,Iowa,42
2013,4,Iowa,31
2013,5,Iowa,30
2013,6,Iowa,39
2013,7,Iowa,47
2013,8,Iowa,44
2013,9,Iowa,31
2013,10,Iowa,30
2013,11,Iowa,31
2013,12,Iowa,46
2014,1,Iowa,33
2014,2,Iowa,22
2014,3,Iowa,37
2014,4,Iowa,41
2014,5,Iowa,35
2014,6,Iowa,29
2014,7,Iowa,26
2014,8,Iowa,49
2014,9,Iowa,44
2014,10,Iowa,33
2014,11,Iowa,28
2014,12,Iowa,30
2015,1,Iowa,33
2015,2,Iowa,27
2015,3,Iowa,24
2015,4,Iowa,33
2015,5,Iowa,47
2015,6,Iowa,30
2015,7,Iowa,48
2015,8,Iowa,44
2015,9,Iowa,34
2015,10,Iowa,34
2015,11,Iowa,44
2015,12,Iowa,34
2016,1,Iowa,31
2016,2,Iowa,40
2016,3,Iowa,44
2016,4,Iowa,29
2016,5,Iowa,43
2016,6,Iowa,33
2016,7,Iowa,41
2016,8,Iowa,42
2016,9,Iowa,28
2016,10,Iowa,44
2016,11,Iowa,36
2016,12,Iowa,39
2017,1,Iowa,31
2017,2,Iowa,37
2017,3,Iowa,40
2017,4,Iowa,40
2017,5,Iowa,39
2017,6,Iowa,35
2017,7,Iowa,39
2017,8,Iowa,49
2017,9,Iowa,56
2017,10,Iowa,50
2017,11,Iowa,27
2017,12,Iowa,35
2018,1,Iowa,39
2018,2,Iowa,34
2018,3,Iowa,40
2018,4,Iowa,39
2018,5,Iowa,40
2018,6,Iowa,36
2018,7,Iowa,47
2018,8,Iowa,48
2018,9,Iowa,45
2018,10,Iowa,45
2018,11,Iowa,35
2018,12,Iowa,42
2019,1,Iowa,31
2019,2,Iowa,35
2019,3,Iowa,50
2019,4,Iowa,37
2019,5,Iowa,49
2019,6,Iowa,47
2019,7,Iowa,50
2019,8,Iowa,38
2019,9,Iowa,40
2019,10,Iowa,50
2019,11,Iowa,49
2019,12,Iowa,51
2020,1,Iowa,44
2020,2,Iowa,63
2020,3,Iowa,43
2020,4,Iowa,45
2020,5,Iowa,39
2020,6,Iowa,52
2020,7,Iowa,46
2020,8,Iowa,50
2020,9,Iowa,54
2020,10,Iowa,46
2020,11,Iowa,35
2020,12,Iowa,35
1999,1,Kansas,26
1999,2,Kansas,30
1999,3,Kansas,26
1999,4,Kansas,38
1999,5,Kansas,18
1999,6,Kansas,24
1999,7,Kansas,21
1999,8,Kansas,21
1999,9,Kansas,23
1999,10,Kansas,27
1999,11,Kansas,22
1999,12,Kansas,23
2000,1,Kansas,29
2000,2,Kansas,29
2000,3,Kansas,32
2000,4,Kansas,21
2000,5,Kansas,23
2000,6,Kansas,21
2000,7,Kansas,28
2000,8,Kansas,31
2000,9,Kansas,28
2000,10,Kansas,33
2000,11,Kansas,27
2000,12,Kansas,23
2001,1,Kansas,30
2001,2,Kansas,22
2001,3,Kansas,24
2001,4,Kansas,28
2001,5,Kansas,25
2001,6,Kansas,24
2001,7,Kansas,30
2001,8,Kansas,17
2001,9,Kansas,17
2001,10,Kansas,16
2001,11,Kansas,31
2001,12,Kansas,28
2002,1,Kansas,31
2002,2,Kansas,26
2002,3,Kansas,25
2002,4,Kansas,30
2002,5,Kansas,18
2002,6,Kansas,32
2002,7,Kansas,47
2002,8,Kansas,36
2002,9,Kansas,20
2002,10,Kansas,30
2002,11,Kansas,22
2002,12,Kansas,27
2003,1,Kansas,28
2003,2,Kansas,27
2003,3,Kansas,37
2003,4,Kansas,28
2003,5,Kansas,30
2003,6,Kansas,33
2003,7,Kansas,28
2003,8,Kansas,20
2003,9,Kansas,30
2003,10,Kansas,32
2003,11,Kansas,27
2003,12,Kansas,27
2004,1,Kansas,27
2004,2,Kansas,21
2004,3,Kansas,36
2004,4,Kansas,32
2004,5,Kansas,28
2004,6,Kansas,32
2004,7,Kansas,40
2004,8,Kansas,38
2004,9,Kansas,28
2004,10,Kansas,33
2004,11,Kansas,24
2004,12,Kansas,31
2005,1,Kansas,28
2005,2,Kansas,25
2005,3,Kansas,27
2005,4,Kansas,26
2005,5,Kansas,29
2005,6,Kansas,33
2005,7,Kansas,39
2005,8,Kansas,30
2005,9,Kansas,37
2005,10,Kansas,34
2005,11,Kansas,28
2005,12,Kansas,25
2006,1,Kansas,28
2006,2,Kansas,24
2006,3,Kansas,18
2006,4,Kansas,37
2006,5,Kansas,33
2006,6,Kansas,36
2006,7,Kansas,29
2006,8,Kansas,33
2006,9,Kansas,38
2006,10,Kansas,35
2006,11,Kansas,34
2006,12,Kansas,34
2007,1,Kansas,38
2007,2,Kansas,27
2007,3,Kansas,30
2007,4,Kansas,33
2007,5,Kansas,29
2007,6,Kansas,44
2007,7,Kansas,39
2007,8,Kansas,31
2007,9,Kansas,34
2007,10,Kansas,27
2007,11,Kansas,30
2007,12,Kansas,20
2008,1,Kansas,32
2008,2,Kansas,26
2008,3,Kansas,26
2008,4,Kansas,19
2008,5,Kansas,29
2008,6,Kansas,31
2008,7,Kansas,32
2008,8,Kansas,28
2008,9,Kansas,30
2008,10,Kansas,32
2008,11,Kansas,24
2008,12,Kansas,28
2009,1,Kansas,32
2009,2,Kansas,23
2009,3,Kansas,26
2009,4,Kansas,22
2009,5,Kansas,36
2009,6,Kansas,37
2009,7,Kansas,44
2009,8,Kansas,37
2009,9,Kansas,40
2009,10,Kansas,26
2009,11,Kansas,32
2009,12,Kansas,26
2010,1,Kansas,42
2010,2,Kansas,24
2010,3,Kansas,38
2010,4,Kansas,31
2010,5,Kansas,31
2010,6,Kansas,29
2010,7,Kansas,40
2010,8,Kansas,31
2010,9,Kansas,36
2010,10,Kansas,35
2010,11,Kansas,35
2010,12,Kansas,29
2011,1,Kansas,23
2011,2,Kansas,28
2011,3,Kansas,36
2011,4,Kansas,39
2011,5,Kansas,30
2011,6,Kansas,33
2011,7,Kansas,38
2011,8,Kansas,29
2011,9,Kansas,39
2011,10,Kansas,34
2011,11,Kansas,28
2011,12,Kansas,37
2012,1,Kansas,46
2012,2,Kansas,45
2012,3,Kansas,37
2012,4,Kansas,41
2012,5,Kansas,51
2012,6,Kansas,32
2012,7,Kansas,48
2012,8,Kansas,44
2012,9,Kansas,43
2012,10,Kansas,34
2012,11,Kansas,43
2012,12,Kansas,38
2013,1,Kansas,40
2013,2,Kansas,35
2013,3,Kansas,38
2013,4,Kansas,30
2013,5,Kansas,42
2013,6,Kansas,41
2013,7,Kansas,30
2013,8,Kansas,40
2013,9,Kansas,33
2013,10,Kansas,32
2013,11,Kansas,33
2013,12,Kansas,30
2014,1,Kansas,44
2014,2,Kansas,27
2014,3,Kansas,18
2014,4,Kansas,37
2014,5,Kansas,39
2014,6,Kansas,33
2014,7,Kansas,37
2014,8,Kansas,32
2014,9,Kansas,48
2014,10,Kansas,49
2014,11,Kansas,46
2014,12,Kansas,45
2015,1,Kansas,44
2015,2,Kansas,33
2015,3,Kansas,42
2015,4,Kansas,34
2015,5,Kansas,35
2015,6,Kansas,39
2015,7,Kansas,49
2015,8,Kansas,47
2015,9,Kansas,43
2015,10,Kansas,38
2015,11,Kansas,40
2015,12,Kansas,33
2016,1,Kansas,43
2016,2,Kansas,37
2016,3,Kansas,50
2016,4,Kansas,34
2016,5,Kansas,45
2016,6,Kansas,49
2016,7,Kansas,43
2016,8,Kansas,46
2016,9,Kansas,33
2016,10,Kansas,39
2016,11,Kansas,48
2016,12,Kansas,47
2017,1,Kansas,44
2017,2,Kansas,44
2017,3,Kansas,40
2017,4,Kansas,51
2017,5,Kansas,51
2017,6,Kansas,43
2017,7,Kansas,55
2017,8,Kansas,37
2017,9,Kansas,37
2017,10,Kansas,65
2017,11,Kansas,40
2017,12,Kansas,45
2018,1,Kansas,48
2018,2,Kansas,41
2018,3,Kansas,63
2018,4,Kansas,43
2018,5,Kansas,47
2018,6,Kansas,50
2018,7,Kansas,51
2018,8,Kansas,44
2018,9,Kansas,42
2018,10,Kansas,50
2018,11,Kansas,38
2018,12,Kansas,39
2019,1,Kansas,36
2019,2,Kansas,39
2019,3,Kansas,51
2019,4,Kansas,41
2019,5,Kansas,43
2019,6,Kansas,46
2019,7,Kansas,48
2019,8,Kansas,39
2019,9,Kansas,50
2019,10,Kansas,48
2019,11,Kansas,40
2019,12,Kansas,42
2020,1,Kansas,48
2020,2,Kansas,37
2020,3,Kansas,48
2020,4,Kansas,39
2020,5,Kansas,38
2020,6,Kansas,37
2020,7,Kansas,51
2020,8,Kansas,44
2020,9,Kansas,52
2020,10,Kansas,43
2020,11,Kansas,45
2020,12,Kansas,48
1999,1,Kentucky,41
1999,2,Kentucky,48
1999,3,Kentucky,38
1999,4,Kentucky,46
1999,5,Kentucky,33
1999,6,Kentucky,36
1999,7,Kentucky,45
1999,8,Kentucky,46
1999,9,Kentucky,42
1999,10,Kentucky,41
1999,11,Kentucky,27
1999,12,Kentucky,27
2000,1,Kentucky,40
2000,2,Kentucky,46
2000,3,Kentucky,47
2000,4,Kentucky,31
2000,5,Kentucky,39
2000,6,Kentucky,44
2000,7,Kentucky,41
2000,8,Kentucky,47
2000,9,Kentucky,44
2000,10,Kentucky,48
2000,11,Kentucky,44
2000,12,Kentucky,49
2001,1,Kentucky,37
2001,2,Kentucky,36
2001,3,Kentucky,48
2001,4,Kentucky,48
2001,5,Kentucky,48
2001,6,Kentucky,43
2001,7,Kentucky,46
2001,8,Kentucky,35
2001,9,Kentucky,31
2001,10,Kentucky,36
2001,11,Kentucky,40
2001,12,Kentucky,44
2002,1,Kentucky,51
2002,2,Kentucky,29
2002,3,Kentucky,44
2002,4,Kentucky,35
2002,5,Kentucky,48
2002,6,Kentucky,49
2002,7,Kentucky,55
2002,8,Kentucky,36
2002,9,Kentucky,42
2002,10,Kentucky,65
2002,11,Kentucky,38
2002,12,Kentucky,47
2003,1,Kentucky,48
2003,2,Kentucky,36
2003,3,Kentucky,46
2003,4,Kentucky,53
2003,5,Kentucky,39
2003,6,Kentucky,47
2003,7,Kentucky,58
2003,8,Kentucky,57
2003,9,Kentucky,45
2003,10,Kentucky,42
2003,11,Kentucky,52
2003,12,Kentucky,44
2004,1,Kentucky,45
2004,2,Kentucky,40
2004,3,Kentucky,51
2004,4,Kentucky,44
2004,5,Kentucky,51
2004,6,Kentucky,51
2004,7,Kentucky,47
2004,8,Kentucky,53
2004,9,Kentucky,50
2004,10,Kentucky,44
2004,11,Kentucky,46
2004,12,Kentucky,38
2005,1,Kentucky,50
2005,2,Kentucky,52
2005,3,Kentucky,51
2005,4,Kentucky,47
2005,5,Kentucky,41
2005,6,Kentucky,62
2005,7,Kentucky,38
2005,8,Kentucky,51
2005,9,Kentucky,59
2005,10,Kentucky,43
2005,11,Kentucky,35
2005,12,Kentucky,37
2006,1,Kentucky,46
2006,2,Kentucky,34
2006,3,Kentucky,50
2006,4,Kentucky,56
2006,5,Kentucky,53
2006,6,Kentucky,52
2006,7,Kentucky,49
2006,8,Kentucky,52
2006,9,Kentucky,49
2006,10,Kentucky,62
2006,11,Kentucky,67
2006,12,Kentucky,49
