Year,Month,State,Gun Homicides
2019,5,Indiana,25
2019,6,Indiana,33
2019,7,Indiana,32
2019,8,Indiana,26
2019,9,Indiana,34
2019,10,Indiana,34
2019,11,Indiana,35
2019,12,Indiana,21
2020,1,Indiana,38
2020,2,Indiana,39
2020,3,Indiana,24
2020,4,Indiana,22
2020,5,Indiana,44
2020,6,Indiana,39
2020,7,Indiana,44
2020,8,Indiana,48
2020,9,Indiana,54
2020,10,Indiana,59
2020,11,Indiana,36
2020,12,Indiana,49
1999,1,Iowa,3
1999,2,Iowa,3
1999,3,Iowa,2
1999,4,Iowa,6
1999,5,Iowa,0
1999,6,Iowa,3
1999,7,Iowa,1
1999,8,Iowa,3
1999,9,Iowa,3
1999,10,Iowa,0
1999,11,Iowa,2
1999,12,Iowa,2
2000,1,Iowa,3
2000,2,Iowa,1
2000,3,Iowa,0
2000,4,Iowa,1
2000,5,Iowa,4
2000,6,Iowa,3
2000,7,Iowa,0
2000,8,Iowa,3
2000,9,Iowa,1
2000,10,Iowa,4
2000,11,Iowa,4
2000,12,Iowa,1
2001,1,Iowa,3
2001,2,Iowa,4
2001,3,Iowa,0
2001,4,Iowa,1
2001,5,Iowa,0
2001,6,Iowa,2
2001,7,Iowa,1
2001,8,Iowa,3
2001,9,Iowa,1
2001,10,Iowa,1
2001,11,Iowa,2
2001,12,Iowa,6
2002,1,Iowa,4
2002,2,Iowa,2
2002,3,Iowa,2
2002,4,Iowa,0
2002,5,Iowa,2
2002,6,Iowa,4
2002,7,Iowa,1
2002,8,Iowa,1
2002,9,Iowa,5
2002,10,Iowa,6
2002,11,Iowa,1
2002,12,Iowa,2
2003,1,Iowa,6
2003,2,Iowa,1
2003,3,Iowa,0
2003,4,Iowa,0
2003,5,Iowa,0
2003,6,Iowa,2
2003,7,Iowa,0
2003,8,Iowa,3
2003,9,Iowa,3
2003,10,Iowa,5
2003,11,Iowa,2
2003,12,Iowa,2
2004,1,Iowa,8
2004,2,Iowa,3
2004,3,Iowa,2
2004,4,Iowa,0
2004,5,Iowa,2
2004,6,Iowa,1
2004,7,Iowa,1
2004,8,Iowa,6
2004,9,Iowa,0
2004,10,Iowa,3
2004,11,Iowa,1
2004,12,Iowa,3
2005,1,Iowa,0
2005,2,Iowa,5
2005,3,Iowa,2
2005,4,Iowa,2
2005,5,Iowa,4
2005,6,Iowa,4
2005,7,Iowa,4
2005,8,Iowa,0
2005,9,Iowa,1
2005,10,Iowa,0
2005,11,Iowa,0
2005,12,Iowa,1
2006,1,Iowa,2
2006,2,Iowa,1
2006,3,Iowa,1
2006,4,Iowa,3
2006,5,Iowa,7
2006,6,Iowa,0
2006,7,Iowa,7
2006,8,Iowa,2
2006,9,Iowa,2
2006,10,Iowa,11
2006,11,Iowa,1
2006,12,Iowa,1
2007,1,Iowa,0
2007,2,Iowa,2
2007,3,Iowa,2
2007,4,Iowa,4
2007,5,Iowa,1
2007,6,Iowa,1
2007,7,Iowa,2
2007,8,Iowa,1
2007,9,Iowa,0
2007,10,Iowa,0
2007,11,Iowa,2
2007,12,Iowa,3
2008,1,Iowa,1
2008,2,Iowa,1
2008,3,Iowa,0
2008,4,Iowa,3
2008,5,Iowa,4
2008,6,Iowa,4
2008,7,Iowa,4
2008,8,Iowa,5
2008,9,Iowa,5
2008,10,Iowa,3
2008,11,Iowa,3
2008,12,Iowa,1
2009,1,Iowa,0
2009,2,Iowa,2
2009,3,Iowa,0
2009,4,Iowa,2
2009,5,Iowa,1
2009,6,Iowa,3
2009,7,Iowa,3
2009,8,Iowa,3
2009,9,Iowa,1
2009,10,Iowa,1
2009,11,Iowa,2
2009,12,Iowa,1
2010,1,Iowa,6
2010,2,Iowa,1
2010,3,Iowa,4
2010,4,Iowa,2
2010,5,Iowa,2
2010,6,Iowa,7
2010,7,Iowa,1
2010,8,Iowa,0
2010,9,Iowa,1
2010,10,Iowa,5
2010,11,Iowa,4
2010,12,Iowa,1
2011,1,Iowa,3
2011,2,Iowa,2
2011,3,Iowa,2
2011,4,Iowa,7
2011,5,Iowa,5
2011,6,Iowa,1
2011,7,Iowa,1
2011,8,Iowa,2
2011,9,Iowa,2
2011,10,Iowa,1
2011,11,Iowa,3
2011,12,Iowa,2
2012,1,Iowa,5
2012,2,Iowa,2
2012,3,Iowa,2
2012,4,Iowa,1
2012,5,Iowa,7
2012,6,Iowa,2
2012,7,Iowa,0
2012,8,Iowa,2
2012,9,Iowa,2
2012,10,Iowa,4
2012,11,Iowa,1
2012,12,Iowa,5
2013,1,Iowa,0
2013,2,Iowa,1
2013,3,Iowa,2
2013,4,Iowa,1
2013,5,Iowa,0
2013,6,Iowa,7
2013,7,Iowa,0
2013,8,Iowa,1
2013,9,Iowa,2
2013,10,Iowa,2
2013,11,Iowa,6
2013,12,Iowa,2
2014,1,Iowa,2
2014,2,Iowa,3
2014,3,Iowa,2
2014,4,Iowa,6
2014,5,Iowa,3
2014,6,Iowa,3
2014,7,Iowa,1
2014,8,Iowa,4
2014,9,Iowa,4
2014,10,Iowa,2
2014,11,Iowa,1
2014,12,Iowa,5
2015,1,Iowa,7
2015,2,Iowa,2
2015,3,Iowa,2
2015,4,Iowa,0
2015,5,Iowa,4
2015,6,Iowa,6
2015,7,Iowa,0
2015,8,Iowa,3
2015,9,Iowa,8
2015,10,Iowa,2
2015,11,Iowa,9
2015,12,Iowa,4
2016,1,Iowa,1
2016,2,Iowa,0
2016,3,Iowa,6
2016,4,Iowa,5
2016,5,Iowa,1
2016,6,Iowa,3
2016,7,Iowa,5
2016,8,Iowa,4
2016,9,Iowa,6
2016,10,Iowa,9
2016,11,Iowa,7
2016,12,Iowa,2
2017,1,Iowa,7
2017,2,Iowa,7
2017,3,Iowa,1
2017,4,Iowa,8
2017,5,Iowa,6
2017,6,Iowa,7
2017,7,Iowa,4
2017,8,Iowa,4
2017,9,Iowa,7
2017,10,Iowa,5
2017,11,Iowa,6
2017,12,Iowa,2
2018,1,Iowa,4
2018,2,Iowa,2
2018,3,Iowa,1
2018,4,Iowa,5
2018,5,Iowa,4
2018,6,Iowa,3
2018,7,Iowa,2
2018,8,Iowa,6
2018,9,Iowa,3
2018,10,Iowa,4
2018,11,Iowa,0
2018,12,Iowa,3
2019,1,Iowa,3
2019,2,Iowa,2
2019,3,Iowa,2
2019,4,Iowa,5
2019,5,Iowa,4
2019,6,Iowa,6
2019,7,Iowa,6
2019,8,Iowa,5
2019,9,Iowa,3
2019,10,Iowa,4
2019,11,Iowa,2
2019,12,Iowa,7
2020,1,Iowa,10
2020,2,Iowa,3
2020,3,Iowa,5
2020,4,Iowa,8
2020,5,Iowa,11
2020,6,Iowa,9
2020,7,Iowa,8
2020,8,Iowa,5
2020,9,Iowa,10
2020,10,Iowa,2
2020,11,Iowa,7
2020,12,Iowa,5
1999,1,Kansas,7
1999,2,Kansas,8
1999,3,Kansas,7
1999,4,Kansas,4
1999,5,Kansas,10
1999,6,Kansas,5
1999,7,Kansas,8
1999,8,Kansas,7
1999,9,Kansas,12
1999,10,Kansas,7
1999,11,Kansas,6
1999,12,Kansas,7
2000,1,Kansas,8
2000,2,Kansas,12
2000,3,Kansas,7
2000,4,Kansas,5
2000,5,Kansas,8
2000,6,Kansas,10
2000,7,Kansas,5
2000,8,Kansas,5
2000,9,Kansas,12
2000,10,Kansas,7
2000,11,Kansas,5
2000,12,Kansas,17
2001,1,Kansas,7
2001,2,Kansas,8
2001,3,Kansas,13
2001,4,Kansas,5
2001,5,Kansas,9
2001,6,Kansas,6
2001,7,Kansas,10
2001,8,Kansas,4
2001,9,Kansas,7
2001,10,Kansas,7
2001,11,Kansas,3
2001,12,Kansas,12
2002,1,Kansas,5
2002,2,Kansas,7
2002,3,Kansas,3
2002,4,Kansas,8
2002,5,Kansas,5
2002,6,Kansas,13
2002,7,Kansas,7
2002,8,Kansas,5
2002,9,Kansas,6
2002,10,Kansas,5
2002,11,Kansas,6
2002,12,Kansas,4
2003,1,Kansas,6
2003,2,Kansas,5
2003,3,Kansas,8
2003,4,Kansas,7
2003,5,Kansas,9
2003,6,Kansas,5
2003,7,Kansas,7
2003,8,Kansas,7
2003,9,Kansas,5
2003,10,Kansas,4
2003,11,Kansas,6
2003,12,Kansas,9
2004,1,Kansas,8
2004,2,Kansas,4
2004,3,Kansas,5
2004,4,Kansas,10
2004,5,Kansas,8
2004,6,Kansas,8
2004,7,Kansas,15
2004,8,Kansas,6
2004,9,Kansas,10
2004,10,Kansas,1
2004,11,Kansas,4
2004,12,Kansas,6
2005,1,Kansas,7
2005,2,Kansas,5
2005,3,Kansas,3
2005,4,Kansas,7
2005,5,Kansas,3
2005,6,Kansas,7
2005,7,Kansas,3
2005,8,Kansas,5
2005,9,Kansas,6
2005,10,Kansas,6
2005,11,Kansas,5
2005,12,Kansas,4
2006,1,Kansas,7
2006,2,Kansas,4
2006,3,Kansas,7
2006,4,Kansas,7
2006,5,Kansas,6
2006,6,Kansas,4
2006,7,Kansas,12
2006,8,Kansas,4
2006,9,Kansas,3
2006,10,Kansas,8
2006,11,Kansas,5
2006,12,Kansas,6
2007,1,Kansas,5
2007,2,Kansas,2
2007,3,Kansas,9
2007,4,Kansas,7
2007,5,Kansas,8
2007,6,Kansas,7
2007,7,Kansas,10
2007,8,Kansas,9
2007,9,Kansas,4
2007,10,Kansas,2
2007,11,Kansas,4
2007,12,Kansas,4
2008,1,Kansas,5
2008,2,Kansas,4
2008,3,Kansas,4
2008,4,Kansas,10
2008,5,Kansas,7
2008,6,Kansas,5
2008,7,Kansas,11
2008,8,Kansas,8
2008,9,Kansas,11
2008,10,Kansas,5
2008,11,Kansas,3
2008,12,Kansas,4
2009,1,Kansas,7
2009,2,Kansas,9
2009,3,Kansas,4
2009,4,Kansas,5
2009,5,Kansas,7
2009,6,Kansas,14
2009,7,Kansas,6
2009,8,Kansas,5
2009,9,Kansas,7
2009,10,Kansas,11
2009,11,Kansas,9
2009,12,Kansas,8
2010,1,Kansas,6
2010,2,Kansas,4
2010,3,Kansas,4
2010,4,Kansas,5
2010,5,Kansas,5
2010,6,Kansas,9
2010,7,Kansas,5
2010,8,Kansas,9
2010,9,Kansas,6
2010,10,Kansas,6
2010,11,Kansas,6
2010,12,Kansas,3
2011,1,Kansas,5
2011,2,Kansas,7
2011,3,Kansas,5
2011,4,Kansas,4
2011,5,Kansas,8
2011,6,Kansas,10
2011,7,Kansas,5
2011,8,Kansas,6
2011,9,Kansas,10
2011,10,Kansas,5
2011,11,Kansas,4
2011,12,Kansas,12
2012,1,Kansas,8
2012,2,Kansas,1
2012,3,Kansas,9
2012,4,Kansas,2
2012,5,Kansas,5
2012,6,Kansas,2
2012,7,Kansas,3
2012,8,Kansas,6
2012,9,Kansas,9
2012,10,Kansas,9
2012,11,Kansas,6
2012,12,Kansas,7
2013,1,Kansas,9
2013,2,Kansas,3
2013,3,Kansas,3
2013,4,Kansas,8
2013,5,Kansas,7
2013,6,Kansas,5
2013,7,Kansas,11
2013,8,Kansas,2
2013,9,Kansas,9
2013,10,Kansas,5
2013,11,Kansas,8
2013,12,Kansas,9
2014,1,Kansas,5
2014,2,Kansas,6
2014,3,Kansas,4
2014,4,Kansas,6
2014,5,Kansas,7
2014,6,Kansas,10
2014,7,Kansas,3
2014,8,Kansas,5
2014,9,Kansas,4
2014,10,Kansas,6
2014,11,Kansas,4
2014,12,Kansas,13
2015,1,Kansas,14
2015,2,Kansas,2
2015,3,Kansas,9
2015,4,Kansas,3
2015,5,Kansas,7
2015,6,Kansas,7
2015,7,Kansas,9
2015,8,Kansas,12
2015,9,Kansas,6
2015,10,Kansas,8
2015,11,Kansas,8
2015,12,Kansas,10
2016,1,Kansas,4
2016,2,Kansas,9
2016,3,Kansas,13
2016,4,Kansas,6
2016,5,Kansas,8
2016,6,Kansas,6
2016,7,Kansas,9
2016,8,Kansas,12
2016,9,Kansas,9
2016,10,Kansas,15
2016,11,Kansas,13
2016,12,Kansas,9
2017,1,Kansas,7
2017,2,Kansas,14
2017,3,Kansas,8
2017,4,Kansas,14
2017,5,Kansas,12
2017,6,Kansas,8
2017,7,Kansas,10
2017,8,Kansas,14
2017,9,Kansas,9
2017,10,Kansas,13
2017,11,Kansas,14
2017,12,Kansas,14
2018,1,Kansas,16
2018,2,Kansas,9
2018,3,Kansas,11
2018,4,Kansas,9
2018,5,Kansas,5
2018,6,Kansas,18
2018,7,Kansas,12
2018,8,Kansas,11
2018,9,Kansas,7
2018,10,Kansas,5
2018,11,Kansas,9
2018,12,Kansas,11
2019,1,Kansas,5
2019,2,Kansas,10
2019,3,Kansas,4
2019,4,Kansas,7
2019,5,Kansas,6
2019,6,Kansas,4
2019,7,Kansas,8
2019,8,Kansas,14
2019,9,Kansas,6
2019,10,Kansas,10
2019,11,Kansas,16
2019,12,Kansas,9
2020,1,Kansas,6
2020,2,Kansas,10
2020,3,Kansas,10
2020,4,Kansas,16
2020,5,Kansas,18
2020,6,Kansas,17
2020,7,Kansas,13
2020,8,Kansas,13
2020,9,Kansas,14
2020,10,Kansas,18
2020,11,Kansas,13
2020,12,Kansas,12
1999,1,Kentucky,11
1999,2,Kentucky,10
1999,3,Kentucky,6
1999,4,Kentucky,16
1999,5,Kentucky,10
1999,6,Kentucky,14
1999,7,Kentucky,15
1999,8,Kentucky,6
1999,9,Kentucky,14
1999,10,Kentucky,19
1999,11,Kentucky,7
1999,12,Kentucky,14
2000,1,Kentucky,10
2000,2,Kentucky,14
2000,3,Kentucky,8
2000,4,Kentucky,11
2000,5,Kentucky,7
2000,6,Kentucky,15
2000,7,Kentucky,8
2000,8,Kentucky,13
2000,9,Kentucky,13
2000,10,Kentucky,8
2000,11,Kentucky,15
2000,12,Kentucky,11
2001,1,Kentucky,5
2001,2,Kentucky,7
2001,3,Kentucky,8
2001,4,Kentucky,11
2001,5,Kentucky,18
2001,6,Kentucky,20
2001,7,Kentucky,9
2001,8,Kentucky,8
2001,9,Kentucky,13
2001,10,Kentucky,10
2001,11,Kentucky,18
2001,12,Kentucky,11
2002,1,Kentucky,13
2002,2,Kentucky,11
2002,3,Kentucky,7
2002,4,Kentucky,9
2002,5,Kentucky,8
2002,6,Kentucky,13
2002,7,Kentucky,7
2002,8,Kentucky,6
2002,9,Kentucky,8
2002,10,Kentucky,14
2002,11,Kentucky,10
2002,12,Kentucky,21
2003,1,Kentucky,9
2003,2,Kentucky,7
2003,3,Kentucky,8
2003,4,Kentucky,11
2003,5,Kentucky,4
2003,6,Kentucky,15
2003,7,Kentucky,9
2003,8,Kentucky,13
2003,9,Kentucky,8
2003,10,Kentucky,6
2003,11,Kentucky,7
2003,12,Kentucky,18
2004,1,Kentucky,14
2004,2,Kentucky,9
2004,3,Kentucky,14
2004,4,Kentucky,13
2004,5,Kentucky,10
2004,6,Kentucky,13
2004,7,Kentucky,8
2004,8,Kentucky,19
2004,9,Kentucky,9
2004,10,Kentucky,15
2004,11,Kentucky,10
2004,12,Kentucky,18
2005,1,Kentucky,10
2005,2,Kentucky,8
2005,3,Kentucky,13
2005,4,Kentucky,14
2005,5,Kentucky,22
2005,6,Kentucky,19
2005,7,Kentucky,13
2005,8,Kentucky,13
2005,9,Kentucky,8
2005,10,Kentucky,6
2005,11,Kentucky,11
2005,12,Kentucky,15
2006,1,Kentucky,9
2006,2,Kentucky,4
2006,3,Kentucky,8
2006,4,Kentucky,5
2006,5,Kentucky,13
2006,6,Kentucky,12
2006,7,Kentucky,11
2006,8,Kentucky,5
2006,9,Kentucky,10
2006,10,Kentucky,17
2006,11,Kentucky,8
2006,12,Kentucky,9
2007,1,Kentucky,15
2007,2,Kentucky,7
2007,3,Kentucky,9
2007,4,Kentucky,13
2007,5,Kentucky,8
2007,6,Kentucky,16
2007,7,Kentucky,13
2007,8,Kentucky,15
2007,9,Kentucky,13
2007,10,Kentucky,18
2007,11,Kentucky,13
2007,12,Kentucky,12
2008,1,Kentucky,15
2008,2,Kentucky,7
2008,3,Kentucky,16
2008,4,Kentucky,11
2008,5,Kentucky,14
2008,6,Kentucky,15
2008,7,Kentucky,15
2008,8,Kentucky,14
2008,9,Kentucky,13
2008,10,Kentucky,15
2008,11,Kentucky,14
2008,12,Kentucky,11
2009,1,Kentucky,10
2009,2,Kentucky,6
2009,3,Kentucky,14
2009,4,Kentucky,11
2009,5,Kentucky,12
2009,6,Kentucky,13
2009,7,Kentucky,14
2009,8,Kentucky,8
2009,9,Kentucky,13
2009,10,Kentucky,11
2009,11,Kentucky,13
2009,12,Kentucky,8
2010,1,Kentucky,13
2010,2,Kentucky,3
2010,3,Kentucky,9
2010,4,Kentucky,10
2010,5,Kentucky,6
2010,6,Kentucky,8
2010,7,Kentucky,10
2010,8,Kentucky,15
2010,9,Kentucky,14
2010,10,Kentucky,11
2010,11,Kentucky,17
2010,12,Kentucky,9
2011,1,Kentucky,13
2011,2,Kentucky,5
2011,3,Kentucky,8
2011,4,Kentucky,14
2011,5,Kentucky,14
2011,6,Kentucky,10
2011,7,Kentucky,12
2011,8,Kentucky,10
2011,9,Kentucky,6
2011,10,Kentucky,10
2011,11,Kentucky,15
2011,12,Kentucky,16
2012,1,Kentucky,7
2012,2,Kentucky,10
2012,3,Kentucky,12
2012,4,Kentucky,12
2012,5,Kentucky,19
2012,6,Kentucky,11
2012,7,Kentucky,15
2012,8,Kentucky,15
2012,9,Kentucky,18
2012,10,Kentucky,17
2012,11,Kentucky,14
2012,12,Kentucky,9
2013,1,Kentucky,18
2013,2,Kentucky,8
2013,3,Kentucky,9
2013,4,Kentucky,13
2013,5,Kentucky,11
2013,6,Kentucky,9
2013,7,Kentucky,15
2013,8,Kentucky,17
2013,9,Kentucky,12
2013,10,Kentucky,8
2013,11,Kentucky,13
2013,12,Kentucky,5
2014,1,Kentucky,8
2014,2,Kentucky,4
2014,3,Kentucky,9
2014,4,Kentucky,10
2014,5,Kentucky,15
2014,6,Kentucky,11
2014,7,Kentucky,16
2014,8,Kentucky,15
2014,9,Kentucky,9
2014,10,Kentucky,17
